id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1479194230530654212,1479194230530654212,"2022-01-06 21:52:41 Paris, Madrid",2022-01-06,21:52:41,100,3169916217,chboursin,Christine Boursin 🌐,,#CES2022 : Une start-up française présente son potager d’intérieur connecté  https://t.co/uEIViGYEWB v/ @JournalDuGeek #startup cc @jblefevre60 @kalydeoo @ipfconline1 @Ym78200 @tewoz @Nicochan33 @nincoroby @Guillaume_Rio @mallys_  https://t.co/0E7HAKqkRn,fr,"[{'screen_name': 'journaldugeek', 'name': 'le journal du geek', 'id': '16981026'}, {'screen_name': 'jblefevre60', 'name': 'jean-baptiste lefevre #amazonpartner', 'id': '4374719908'}, {'screen_name': 'kalydeoo', 'name': 'eric gaubert', 'id': '380487157'}, {'screen_name': 'ipfconline1', 'name': ""ipfconline - we're taking a break - back on monday"", 'id': '705539763349164032'}, {'screen_name': 'ym78200', 'name': 'yann marchand', 'id': '256487198'}, {'screen_name': 'tewoz', 'name': 'eric t.', 'id': '133723974'}, {'screen_name': 'nicochan33', 'name': 'nicolas babin', 'id': '19284888'}, {'screen_name': 'nincoroby', 'name': 'nicolas diacono', 'id': '53026961'}, {'screen_name': 'guillaume_rio', 'name': 'rio #nrf2022', 'id': '33561004'}, {'screen_name': 'mallys_', 'name': 'mallys', 'id': '1573598420'}]",['https://www.journaldugeek.com/2022/01/06/ces-2022-une-start-up-francaise-presente-son-potager-dinterieur-connecte/'],['https://pbs.twimg.com/media/FIcnT9QXoAMinz1.jpg'],0,11,11,"['ces2022', 'startup']",[],https://twitter.com/chboursin/status/1479194230530654212,False,,1,https://pbs.twimg.com/media/FIcnT9QXoAMinz1.jpg,,,,,,,[],,,,
1479192258696122369,1479192258696122369,"2022-01-06 21:44:51 Paris, Madrid",2022-01-06,21:44:51,100,542810451,jeromemonange,Jérôme MONANGE,,#BMW présente au #CES2022 son dernier SUV ⚡️dont la couleur de la 🚗 carrosserie change sur demande #tech #luxe ✨,fr,[],[],[],1,6,5,"['bmw', 'ces2022', 'tech', 'luxe']",[],https://twitter.com/JeromeMONANGE/status/1479192258696122369,False,https://twitter.com/LeGlobe_info/status/1478843527371046920,0,,,,,,,,[],,,,
1479192118153433088,1479192118153433088,"2022-01-06 21:44:17 Paris, Madrid",2022-01-06,21:44:17,100,1089403662,mtn_cote,Sébastien Côte,,#CES2022 et voilà ; sony fait des voitures ! La fusion tech-automotive est achevée…  https://t.co/U44670kxTz,fr,[],[],['https://pbs.twimg.com/media/FIclX7UXIAQYaQQ.jpg'],0,1,3,['ces2022'],[],https://twitter.com/MTN_cote/status/1479192118153433088,False,,1,https://pbs.twimg.com/media/FIclX7UXIAQYaQQ.jpg,,,,,,,[],,,,
1479191884287328256,1479191884287328256,"2022-01-06 21:43:21 Paris, Madrid",2022-01-06,21:43:21,100,4163651333,ampmetropole,Aix-Marseille-Provence Métropole,,"#CES2022 🚀⤵  Quand @macaflight, start-up installée sur le @TechnopolArbois et soutenue par @AMPMetropole, fait la Une du Wall Street Journal et figure dans le ""Best of the show"" du @CES 2022 avec sa #F1 volante 👌⤵️   https://t.co/NuddqYfrHr via @WSJ",fr,"[{'screen_name': 'macaflight', 'name': 'maca', 'id': '1391594697747931137'}, {'screen_name': 'technopolarbois', 'name': 'technopole arbois', 'id': '1157540341'}, {'screen_name': 'ampmetropole', 'name': 'aix-marseille-provence métropole', 'id': '4163651333'}, {'screen_name': 'ces', 'name': 'ces', 'id': '10668202'}, {'screen_name': 'wsj', 'name': 'the wall street journal', 'id': '3108351'}]",['https://www.wsj.com/articles/best-of-ces-2022-new-tech-thats-practical-innovative-or-just-plain-crazy-11641385801'],[],0,5,14,"['ces2022', 'f1']",[],https://twitter.com/AMPMetropole/status/1479191884287328256,False,,0,,,,,,,,[],,,,
1479191741396045824,1479191741396045824,"2022-01-06 21:42:47 Paris, Madrid",2022-01-06,21:42:47,100,1010609450242269189,le_snakes,Antoine,,#Geek #CES2022 #CES ----- Panasonic présente des lunettes Steam VR ultra compactes et légères   https://t.co/dvPmoT4d73,fr,[],['https://kulturegeek.fr/news-249534/ces-2022-panasonic-presente-lunettes-steam-vr-ultra-compactes-legeres'],[],0,0,0,"['geek', 'ces2022', 'ces']",[],https://twitter.com/Le_Snakes/status/1479191741396045824,False,,0,,,,,,,,[],,,,
1479189550291431424,1479189550291431424,"2022-01-06 21:34:05 Paris, Madrid",2022-01-06,21:34:05,100,586889903,wildoum,WIL,,#Geek #CES2022 #CES ----- Panasonic présente des lunettes Steam VR ultra compactes et légères   https://t.co/2VjIrL3Z3N,fr,[],['https://kulturegeek.fr/news-249534/ces-2022-panasonic-presente-lunettes-steam-vr-ultra-compactes-legeres'],[],0,0,0,"['geek', 'ces2022', 'ces']",[],https://twitter.com/wildoum/status/1479189550291431424,False,,0,,,,,,,,[],,,,
1479188379657019395,1479188379657019395,"2022-01-06 21:29:26 Paris, Madrid",2022-01-06,21:29:26,100,3169916217,chboursin,Christine Boursin 🌐,,[#CES2022] Qualcomm et Microsoft vont co-concevoir des puces pour la réalité augmentée  https://t.co/aaShIpm2Lz v/ @LUsineDigitale #AR #VR cc @jblefevre60 @ipfconline1 @Ym78200 @kalydeoo @Guillaume_Rio @nincoroby @Nicochan33 @mallys_ @tewoz  https://t.co/akZ0Fz4k6A,fr,"[{'screen_name': 'lusinedigitale', 'name': ""l'usine digitale"", 'id': '965694492'}, {'screen_name': 'jblefevre60', 'name': 'jean-baptiste lefevre #amazonpartner', 'id': '4374719908'}, {'screen_name': 'ipfconline1', 'name': ""ipfconline - we're taking a break - back on monday"", 'id': '705539763349164032'}, {'screen_name': 'ym78200', 'name': 'yann marchand', 'id': '256487198'}, {'screen_name': 'kalydeoo', 'name': 'eric gaubert', 'id': '380487157'}, {'screen_name': 'guillaume_rio', 'name': 'rio', 'id': '33561004'}, {'screen_name': 'nincoroby', 'name': 'nicolas diacono', 'id': '53026961'}, {'screen_name': 'nicochan33', 'name': 'nicolas babin', 'id': '19284888'}, {'screen_name': 'mallys_', 'name': 'mallys', 'id': '1573598420'}, {'screen_name': 'tewoz', 'name': 'eric t.', 'id': '133723974'}]",['http://dlvr.it/SGYGSb'],['https://pbs.twimg.com/media/FIch_aJWUAI9qOz.jpg'],0,13,11,"['ces2022', 'ar', 'vr']",[],https://twitter.com/chboursin/status/1479188379657019395,False,,1,https://pbs.twimg.com/media/FIch_aJWUAI9qOz.jpg,,,,,,,[],,,,
1479187751148920836,1479187751148920836,"2022-01-06 21:26:56 Paris, Madrid",2022-01-06,21:26:56,100,2525644949,orbitturner,Mohamed GUEYE (Orbit Turner),,J’aurais tellement boulu être au #CES2022 😭😭😭💔  Et pleins de mes idoles aussi n’y sont pas tel que : @MKBHD 👨🏾‍🦯,fr,"[{'screen_name': 'mkbhd', 'name': 'marques brownlee', 'id': '29873662'}]",[],[],1,0,6,['ces2022'],[],https://twitter.com/orbitturner/status/1479187751148920836,False,,0,,,,,,,,[],,,,
1479187553186201602,1479187553186201602,"2022-01-06 21:26:09 Paris, Madrid",2022-01-06,21:26:09,100,1226183081054392320,titivalk,Titi Valk,,"@TheSPINEGroup  https://t.co/REXSClVOfN et voilà, ça se propage. #SPINEGUARD $ALSGD . demain il faudra trouve le bon point de sortie. Pour ma part j irais renforcer mes $PHUN #PHUNWARE en vue des 2 news #CES2022 restantes promises par @alanknit le CEO 😉",fr,"[{'screen_name': 'alanknit', 'name': 'alan knitowski ∞/21m', 'id': '39877097'}]",['https://twitter.com/TheSPINEGroup/status/1479175006458363911?t=FYjdCOrUikzcHSV2jwk7GA&s=19'],[],0,1,3,"['spineguard', 'phunware', 'ces2022']","['alsgd', 'phun']",https://twitter.com/TitiValk/status/1479187553186201602,False,https://twitter.com/TheSPINEGroup/status/1479175006458363911?t=FYjdCOrUikzcHSV2jwk7GA&s=19,0,,,,,,,,[],,,,
1479187319601180672,1479168473972551684,"2022-01-06 21:25:13 Paris, Madrid",2022-01-06,21:25:13,100,3169916217,chboursin,Christine Boursin 🌐,,@nincoroby @Guillaume_Rio @jblefevre60 @ipfconline1 @Nicochan33 @kalydeoo @tewoz @cagneux @Fsorel @labordeolivier @visibrain @Echangeur @BNPParibas @WAI_BNPP @EnjoyDigitAll @CES @CecileGauffriau Bravo @nincoroby et @Guillaume_Rio ! Vos partages sur place au #CES2022 sont top ! Et bravo aussi à vous tous ! Merci @visibrain pour cette analyse !,fr,"[{'screen_name': 'nincoroby', 'name': 'nicolas diacono', 'id': '53026961'}, {'screen_name': 'guillaume_rio', 'name': 'rio #nrf2022', 'id': '33561004'}, {'screen_name': 'visibrain', 'name': 'visibrain', 'id': '166139505'}]",[],[],0,5,9,['ces2022'],[],https://twitter.com/chboursin/status/1479187319601180672,False,,0,,,,,,,,"[{'screen_name': 'nincoroby', 'name': 'Nicolas Diacono', 'id': '53026961'}, {'screen_name': 'Guillaume_Rio', 'name': 'Rio #NRF2022', 'id': '33561004'}, {'screen_name': 'jblefevre60', 'name': 'Jean-Baptiste Lefevre #AmazonPartner', 'id': '4374719908'}, {'screen_name': 'ipfconline1', 'name': ""ipfconline - we're taking a break - back on monday"", 'id': '705539763349164032'}, {'screen_name': 'Nicochan33', 'name': 'Nicolas Babin', 'id': '19284888'}, {'screen_name': 'kalydeoo', 'name': 'Eric Gaubert', 'id': '380487157'}, {'screen_name': 'tewoz', 'name': 'Eric T.', 'id': '133723974'}, {'screen_name': 'cagneux', 'name': 'Cagneux Ludovic', 'id': '401489459'}, {'screen_name': 'Fsorel', 'name': 'François Sorel', 'id': '6311192'}, {'screen_name': 'labordeolivier', 'name': 'Olivier Laborde at #Innovate or disappear📲', 'id': '409997594'}, {'screen_name': 'visibrain', 'name': 'Visibrain', 'id': '166139505'}, {'screen_name': 'Echangeur', 'name': 'Echangeur BNP Paribas Personal Finance', 'id': '10492752'}, {'screen_name': 'BNPParibas', 'name': 'BNP Paribas Group', 'id': '27955989'}, {'screen_name': 'WAI_BNPP', 'name': 'WAI by BNP Paribas', 'id': '986866305855885312'}, {'screen_name': 'EnjoyDigitAll', 'name': '#EnjoyDigitAll', 'id': '3391720966'}, {'screen_name': 'CES', 'name': 'CES', 'id': '10668202'}, {'screen_name': 'CecileGauffriau', 'name': 'Cécile Gauffriau #BCircular♻️', 'id': '2226412446'}]",,,,
1479187032551346177,1479187032551346177,"2022-01-06 21:24:05 Paris, Madrid",2022-01-06,21:24:05,100,2797452517,rcfbdx,RCF Bordeaux,,"Ce soir dans le 18/19, retour sur le #CES2022  pour lequel 24 entreprises de la Région @NvelleAquitaine exposent leurs innovations, avec @b_etche , conseiller régional et porte parole de la région Nouvelle-Aquitaine  #innovation #technologie 👇  https://t.co/q6tfyGCQNm",fr,"[{'screen_name': 'nvelleaquitaine', 'name': 'nouvelle-aquitaine', 'id': '786815718'}, {'screen_name': 'b_etche', 'name': 'bixente etcheçaharreta', 'id': '825660155970850816'}]",['https://rcf.fr/actualite/le-1819-en-nouvelleaquitaine?episode=192782&share=1'],[],0,2,11,"['ces2022', 'innovation', 'technologie']",[],https://twitter.com/RCFBdx/status/1479187032551346177,False,,0,,,,,,,,[],,,,
1479187022912835590,1479187022912835590,"2022-01-06 21:24:02 Paris, Madrid",2022-01-06,21:24:02,100,178867605,matdemart,Matt de Martignac,,Bluffants ces écouteurs… sans écouteurs 🤔  https://t.co/m2oA2jEqeW #CES2022 @DamienLicata @aviers,fr,"[{'screen_name': 'damienlicata', 'name': 'damien licata caruso', 'id': '456674560'}, {'screen_name': 'aviers', 'name': 'aurélien viers', 'id': '14089212'}]",['https://www.leparisien.fr/video/video-des-ecouteurs-sans-ecouteurs-cette-invention-pourrait-rendre-la-musique-tres-discrete-06-01-2022-M2E646ZYGVF75KP5QHBQF56UEQ.php'],[],0,1,2,['ces2022'],[],https://twitter.com/matdemart/status/1479187022912835590,False,,0,,,,,,,,[],,,,
1479186539745878030,1479186539745878030,"2022-01-06 21:22:07 Paris, Madrid",2022-01-06,21:22:07,100,458707806,jimmymukendi,Jimmy Mukendi T.,,#CES2022 : Échanges d'expériences entre les Startups Congolais et Français au centre d'entretiens entre Le Ministre Kibassa et le numéro un de French-Tech @ClaraChappaz. #Startups #Frenchtech #RDC #france  https://t.co/q2ktTuViff,fr,"[{'screen_name': 'clarachappaz', 'name': 'clara chappaz', 'id': '1440561558472441863'}]",[],"['https://pbs.twimg.com/media/FIcgPVgWQAYK5Lo.jpg', 'https://pbs.twimg.com/media/FIcgQg_XoAEHDCj.jpg', 'https://pbs.twimg.com/media/FIcgSj3XsAk2hjv.jpg', 'https://pbs.twimg.com/media/FIcgUUBXEAQyCWM.jpg']",1,0,3,"['ces2022', 'startups', 'frenchtech', 'rdc', 'france']",[],https://twitter.com/JimmyMukendi/status/1479186539745878030,False,,1,https://pbs.twimg.com/media/FIcgPVgWQAYK5Lo.jpg,,,,,,,[],,,,
1479186395080110082,1479186395080110082,"2022-01-06 21:21:33 Paris, Madrid",2022-01-06,21:21:33,100,6282072,litardy,Lionel Tardy,,Retour sur le #CES2022 Unveiled. startups française présentes. Presse clairsemée. Débriefing rapide avec @matdero    https://t.co/WToP4COt5w,fr,"[{'screen_name': 'matdero', 'name': 'matt deboeuf-rouchon', 'id': '8771772'}]",['https://www.innovationtalk.tech/podcast/retour-ces-unveiled-las-vegas/'],[],0,0,1,['ces2022'],[],https://twitter.com/litardy/status/1479186395080110082,False,,0,,,,,,,,[],,,,
1479185871366721538,1479185871366721538,"2022-01-06 21:19:28 Paris, Madrid",2022-01-06,21:19:28,100,370905860,frederic_am,Frédéric Martinez,,"Au #CES2022 , l'automobile n'en fait qu'à sa tech!  #CES #innovation #BMW #Mercedes #Stellantis #Hyundai #Sony #Renault #Qualcomm   https://t.co/Qj0vS3xo2T",fr,[],['http://www.automotive-marketing.fr/17937/ces-2022-lautomobile-nen-fait-qua-sa-tech'],[],0,1,2,"['ces2022', 'ces', 'innovation', 'bmw', 'mercedes', 'stellantis', 'hyundai', 'sony', 'renault', 'qualcomm']",[],https://twitter.com/Frederic_AM/status/1479185871366721538,False,,0,,,,,,,,[],,,,
1479185731121782792,1479185731121782792,"2022-01-06 21:18:54 Paris, Madrid",2022-01-06,21:18:54,100,6282072,litardy,Lionel Tardy,,Retour et premières impressions sur cette première journée depuis #LasVegas @ #CES2022  avec @matdero    https://t.co/4iUg1grTMn,fr,"[{'screen_name': 'matdero', 'name': 'matt deboeuf-rouchon', 'id': '8771772'}]",['https://www.innovationtalk.tech/podcast/retour-ces-2022-debrief-jour-1/'],[],0,0,0,"['lasvegas', 'ces2022']",[],https://twitter.com/litardy/status/1479185731121782792,False,,0,,,,,,,,[],,,,
1479184900033069058,1479184900033069058,"2022-01-06 21:15:36 Paris, Madrid",2022-01-06,21:15:36,100,710742569165168640,le_chti_geek,Le Ch'ti Geek,,[CES 2022] Mojo Vision lève 45 millions d'euros et tourne ses lentilles connectées vers le sport →  https://t.co/BGoCmbaoMu via @LUsineDigitale #CES2022,fr,"[{'screen_name': 'lusinedigitale', 'name': ""l'usine digitale"", 'id': '965694492'}]",['https://www.usine-digitale.fr/article/ces-2022-mojo-vision-leve-45-millions-d-euros-et-tourne-ses-lentilles-connectees-vers-le-sport.N1173967'],[],0,0,0,['ces2022'],[],https://twitter.com/Le_Chti_Geek/status/1479184900033069058,False,,0,,,,,,,,[],,,,
1479183663300546562,1479183663300546562,"2022-01-06 21:10:41 Paris, Madrid",2022-01-06,21:10:41,100,2785629930,maisouvaleweb,Mais où va le web ?,,"Très utile : le SUV de BMW qui peut changer de couleur et passer de gris au blanc et inversement, présenté au #CES2022.  L'argument : ""le changement de coloris peut avoir des conséquences sur la consommation énergétique d’un véhicule"".   Tout va bien 🤦🏼‍♂️    https://t.co/gGkTF4ZfLG",fr,[],['https://www.01net.com/actualites/bmw-presente-une-technologie-qui-permet-de-changer-la-couleur-de-sa-voiture-en-quelques-secondes-2053321.html'],[],5,1,17,['ces2022'],[],https://twitter.com/MaisOuVaLeWeb/status/1479183663300546562,False,https://twitter.com/Out_of_Spec/status/1478490873121837057,0,,,,,,,,[],,,,
1479183066816036873,1479183066816036873,"2022-01-06 21:08:19 Paris, Madrid",2022-01-06,21:08:19,100,1407027873559498760,_techco_,Tech&co,,"🇺🇸Retour sur ce premier jour de #CES2022 :  🗨️""Les années précédentes les premiers visiteurs arrivaient en courant, littéralement. Cette année, c'est plus calme et clairsemé mais cela a des avantages"". 🎙️@FabriceMarsella  https://t.co/JWg7BYNFur",fr,"[{'screen_name': 'fabricemarsella', 'name': 'fabrice marsella', 'id': '389414240'}]",[],[],0,6,6,['ces2022'],[],https://twitter.com/_Techco_/status/1479183066816036873,False,,1,https://pbs.twimg.com/media/FIcdJ5uWQAYZGKO.jpg,,,,,,,[],,,,
1479182758786342918,1479182758786342918,"2022-01-06 21:07:06 Paris, Madrid",2022-01-06,21:07:06,100,972880514397982721,grapheal_sas,GRAPHEAL,,Merci @laurentwauquiez  pour l’intérêt porté aux technologies portées par @GRAPHEAL_SAS et à son industrialisation . #CES2022  https://t.co/Hj052kfV7Y,fr,"[{'screen_name': 'laurentwauquiez', 'name': 'laurent wauquiez', 'id': '19438626'}, {'screen_name': 'grapheal_sas', 'name': 'grapheal', 'id': '972880514397982721'}]",[],['https://pbs.twimg.com/media/FIcc1wqXMAATq4m.jpg'],0,3,11,['ces2022'],[],https://twitter.com/GRAPHEAL_SAS/status/1479182758786342918,False,,1,https://pbs.twimg.com/media/FIcc1wqXMAATq4m.jpg,,,,,,,[],,,,
1479182197168955395,1479182197168955395,"2022-01-06 21:04:52 Paris, Madrid",2022-01-06,21:04:52,100,25260412,frandroid,Frandroid,,"Après les PC, les souris et les claviers, Razer vient s'attaquer à la maison connectée pour y apporter encore plus de couleurs. #CES2022   https://t.co/AWCt0jglih",fr,[],['https://www.frandroid.com/marques/razer/1182825_razer-vient-mettre-de-la-couleur-dans-toute-la-maison-connectee?utm_medium=Social&utm_source=Twitter#Echobox=1641487078'],[],1,1,14,['ces2022'],[],https://twitter.com/Frandroid/status/1479182197168955395,False,,0,,,,,,,,[],,,,
1479181627548966918,1479181627548966918,"2022-01-06 21:02:36 Paris, Madrid",2022-01-06,21:02:36,100,1447816000435625984,lecuyercaroline,Caroline Lécuyer,,"Grâce à la technologie des liseuses, @BMW dévoile sa future BMW série 7 qui change de couleur selon vos envie lors du #ces2022",fr,"[{'screen_name': 'bmw', 'name': 'bmw', 'id': '1545994664'}]",[],[],1,2,4,['ces2022'],[],https://twitter.com/LecuyerCaroline/status/1479181627548966918,False,https://twitter.com/WIRED/status/1478888787606388736,0,,,,,,,,[],,,,
1479181512239206403,1479181512239206403,"2022-01-06 21:02:09 Paris, Madrid",2022-01-06,21:02:09,100,1407027873559498760,_techco_,Tech&co,,"🎞️@TCL_Europe innove au #CES2022 avec des lunettes immersives :  🗨️""Elles permettent une immersion dans un film (...) c'est comme si l'on regardait un film sur un écran de 3m50 à 4 mètres de distance"". 🎙️Frédéric Langin  https://t.co/mocXxIFcsP",fr,"[{'screen_name': 'tcl_europe', 'name': 'tcl_europe', 'id': '3194191281'}]",[],[],0,4,13,['ces2022'],[],https://twitter.com/_Techco_/status/1479181512239206403,False,,1,https://pbs.twimg.com/media/FIcbvaRXMAADEyh.jpg,,,,,,,[],,,,
1479181374573715456,1479181374573715456,"2022-01-06 21:01:36 Paris, Madrid",2022-01-06,21:01:36,100,586889903,wildoum,WIL,,#Geek #CES2022 #CES ----- LG présente ses gammes QNED avec rétroéclairage Mini LED   https://t.co/97Gos6RvdP,fr,[],['https://www.cnetfrance.fr/news/ces-2022-lg-presente-ses-gammes-qned-avec-retroeclairage-mini-led-39935161.htm'],[],0,0,0,"['geek', 'ces2022', 'ces']",[],https://twitter.com/wildoum/status/1479181374573715456,False,,0,,,,,,,,[],,,,
1479181144608411649,1479181144608411649,"2022-01-06 21:00:41 Paris, Madrid",2022-01-06,21:00:41,100,1050837493476728832,rafaelcauchi,Rafaël Cauchi,,"👀 [A lire] @USBEKetRICA  La métamobilité présentée par Hyundai au #CES2022, ou la version ultra dystopique du métavers imaginé par Mark Zuckerberg  https://t.co/ato6kM5fut",fr,"[{'screen_name': 'usbeketrica', 'name': 'usbek & rica', 'id': '108688147'}]",['https://usbeketrica.com/fr/article/apres-le-metavers-hyundai-veut-nous-plonger-dans-l-ere-de-la-metamobilite'],[],0,0,0,['ces2022'],[],https://twitter.com/RafaelCauchi/status/1479181144608411649,False,,0,,,,,,,,[],,,,
1479180955491483651,1479180955491483651,"2022-01-06 20:59:56 Paris, Madrid",2022-01-06,20:59:56,100,1089403662,mtn_cote,Sébastien Côte,,"#CES2022 super promo ! une bugatti achetée, une trottinette offerte !😉  https://t.co/8hedyDdVIR",fr,[],[],['https://pbs.twimg.com/media/FIcbOcrWUAYHCKJ.jpg'],0,1,8,['ces2022'],[],https://twitter.com/MTN_cote/status/1479180955491483651,False,,1,https://pbs.twimg.com/media/FIcbOcrWUAYHCKJ.jpg,,,,,,,[],,,,
1479180028554403847,1479180028554403847,"2022-01-06 20:56:15 Paris, Madrid",2022-01-06,20:56:15,100,1407027873559498760,_techco_,Tech&co,,"📺@TCL_Europe innove au #CES2022 avec le mini-led:  🗨️""Cette technologie donne des produits complètement immersifs pour le consommateur (...) nous pensons que ce sera le standard de la télévision de demain"". 🎙️Frédéric Langin  https://t.co/0yKDB4UhIe",fr,"[{'screen_name': 'tcl_europe', 'name': 'tcl_europe', 'id': '3194191281'}]",[],[],3,7,9,['ces2022'],[],https://twitter.com/_Techco_/status/1479180028554403847,False,,1,https://pbs.twimg.com/media/FIcaZB5XsAMtlOx.jpg,,,,,,,[],,,,
1479179687838453760,1479179687838453760,"2022-01-06 20:54:54 Paris, Madrid",2022-01-06,20:54:54,100,32370736,jeromecolombain,Jérôme Colombain,,Avec mon camarade québécois ⁦@Guglielminetti⁩ dans #DQJMM de @fsorel et avec ⁦@DamienLicata⁩ #CES2022 !  https://t.co/iIuHdhCFOs,fr,"[{'screen_name': 'guglielminetti', 'name': 'bruno guglielminetti', 'id': '21684207'}, {'screen_name': 'fsorel', 'name': 'françois sorel', 'id': '6311192'}, {'screen_name': 'damienlicata', 'name': 'damien licata caruso', 'id': '456674560'}]",[],['https://pbs.twimg.com/media/FIcaFdqVUAIAu59.jpg'],4,3,31,"['dqjmm', 'ces2022']",[],https://twitter.com/JeromeColombain/status/1479179687838453760,False,,1,https://pbs.twimg.com/media/FIcaFdqVUAIAu59.jpg,,,,,,,[],,,,
1479179012412956684,1479179012412956684,"2022-01-06 20:52:13 Paris, Madrid",2022-01-06,20:52:13,100,173850781,almouslime,Hervé Doumbia,,C’est une innovation qui pourrait bien changer la manière dont on écoute du son #CES2022   La start-up israélienne Noveto présente un appareil qui émet de la musique vers vos oreilles... mais sans avoir besoin de placer un casque sur votre tête !  https://t.co/HtOMc3UTML,fr,[],['https://l.leparisien.fr/f4Ux'],[],0,0,0,['ces2022'],[],https://twitter.com/almouslime/status/1479179012412956684,False,https://twitter.com/le_Parisien/status/1479175735218692098,0,,,,,,,,[],,,,
1479178760175984645,1479178760175984645,"2022-01-06 20:51:12 Paris, Madrid",2022-01-06,20:51:12,100,1938874446,myriamlarouchet,Myriam Larouche T,,"#CES2022 LG nous propose des nouveautés vraiment cool pour les téléviseurs! Perso, je capote sur la tv StandBy Me🤩 @BestBuyCanada @BestBuyQuebec @LGCanada   https://t.co/eGNKbqXYXK",fr,"[{'screen_name': 'bestbuycanada', 'name': 'best buy canada', 'id': '53144417'}, {'screen_name': 'bestbuyquebec', 'name': 'best buy québec', 'id': '557388768'}, {'screen_name': 'lgcanada', 'name': 'lg canada', 'id': '16420740'}]",['https://blogue.bestbuy.ca/ces-2022/nouveaux-televiseurs-lg-oled-annonces-au-ces-2022'],[],0,4,6,['ces2022'],[],https://twitter.com/MyriamLaroucheT/status/1479178760175984645,False,,0,,,,,,,,[],,,,
1479177625268592646,1479177625268592646,"2022-01-06 20:46:42 Paris, Madrid",2022-01-06,20:46:42,100,2915920492,benoitlucas3,Benoît Lucas,,"10 métiers qui n’existaient pas il y a dix ans, et qui ont modifié notre quotidien. Et dans 10 ans ? #CES2022   https://t.co/OiPyFyBWMX",fr,[],[],[],0,4,10,['ces2022'],[],https://twitter.com/benoitlucas3/status/1479177625268592646,False,,1,https://pbs.twimg.com/amplify_video_thumb/1177152848305512453/img/2EwMju5RbT8Hv9U3.jpg,,,,,,,[],,,,
1479177170312388609,1479177170312388609,"2022-01-06 20:44:53 Paris, Madrid",2022-01-06,20:44:53,100,16646713,francoisgarcia,francoisgarcia,,C’est quand même plus sympa d’avoir la vue sur le “strip” 🎢🗽🏰🎡🎰 #CES2022,fr,[],[],[],0,0,0,['ces2022'],[],https://twitter.com/francoisgarcia/status/1479177170312388609,False,https://twitter.com/JeromeColombain/status/1478992757595127808,0,,,,,,,,[],,,,
1479176415585128454,1479176415585128454,"2022-01-06 20:41:53 Paris, Madrid",2022-01-06,20:41:53,100,579362159,marcbcote,Marc-Antoine B. Cote,,Le #CES2022 est en cours et je vous propose une sélection des annonces technologiques pour les enfants :  https://t.co/Ie8JZLabSs via @BestBuyCanada @BestBuyQuebec #BestBuyBlog,fr,"[{'screen_name': 'bestbuycanada', 'name': 'best buy canada', 'id': '53144417'}, {'screen_name': 'bestbuyquebec', 'name': 'best buy québec', 'id': '557388768'}]",['https://blogue.bestbuy.ca/jouets/les-nouveautes-technologiques-pour-enfants-au-ces-2022'],[],0,4,6,"['ces2022', 'bestbuyblog']",[],https://twitter.com/Marcbcote/status/1479176415585128454,False,,0,,,,,,,,[],,,,
1479176027192582148,1479176027192582148,"2022-01-06 20:40:21 Paris, Madrid",2022-01-06,20:40:21,100,236903959,leocaravagna,Léo Caravagna,,"Conférence sur les tendances de la esanté au #ces2022 : ""but what about the metaverse ?""  https://t.co/2gkuAuJ0C3",fr,[],[],['https://pbs.twimg.com/tweet_video_thumb/FIcWv-jXMAYLuDt.jpg'],1,4,4,['ces2022'],[],https://twitter.com/LeoCaravagna/status/1479176027192582148,False,,1,https://pbs.twimg.com/tweet_video_thumb/FIcWv-jXMAYLuDt.jpg,,,,,,,[],,,,
1479175780282286088,1479175780282286088,"2022-01-06 20:39:22 Paris, Madrid",2022-01-06,20:39:22,100,15241846,jpencausse,Jp Encausse,,@davrous #ces2022 Il y a aussi des pinball :-)  https://t.co/H4yi9r11S6,fr,[],[],['https://pbs.twimg.com/media/FIcWg8EXoAA11pw.jpg'],0,0,1,['ces2022'],[],https://twitter.com/JpEncausse/status/1479175780282286088,False,,1,https://pbs.twimg.com/media/FIcWg8EXoAA11pw.jpg,,,,,,,[],,,,
1479175735218692098,1479175735218692098,"2022-01-06 20:39:11 Paris, Madrid",2022-01-06,20:39:11,100,38142665,le_parisien,Le Parisien,,C’est une innovation qui pourrait bien changer la manière dont on écoute du son #CES2022   La start-up israélienne Noveto présente un appareil qui émet de la musique vers vos oreilles... mais sans avoir besoin de placer un casque sur votre tête !  https://t.co/CJyqoX7tyT,fr,[],['https://l.leparisien.fr/f4Ux'],[],2,20,24,['ces2022'],[],https://twitter.com/le_Parisien/status/1479175735218692098,False,,0,,,,,,,,[],,,,
